commercial_area_code,commercial_area_name,business_type,day_of_week,quarter_count,total_transactions,weekday_transactions,weekday_days,weekday_daily_average,weekly_daily_average,day_index,day_weight
3120183,양재천카페거리,FAST_FOOD,WEDNESDAY,12,61919,6448,157,41.0701,56.514,72.67,-5
3120183,양재천카페거리,FAST_FOOD,THURSDAY,12,61919,12118,156,77.6795,56.514,137.45,6
3120183,양재천카페거리,FAST_FOOD,FRIDAY,12,61919,8431,156,54.0449,56.514,95.63,-1
3120183,양재천카페거리,FAST_FOOD,SATURDAY,12,61919,9067,156,58.1218,56.514,102.85,1
3120183,양재천카페거리,FAST_FOOD,SUNDAY,12,61919,11775,157,75.0,56.514,132.71,6
3120183,양재천카페거리,BUNSIK,MONDAY,12,55733,9946,157,63.3503,50.8454,124.59,5
3120183,양재천카페거리,BUNSIK,TUESDAY,12,55733,10018,157,63.8089,50.8454,125.5,5
3120183,양재천카페거리,BUNSIK,WEDNESDAY,12,55733,10248,157,65.2739,50.8454,128.38,6
3120183,양재천카페거리,BUNSIK,THURSDAY,12,55733,9586,156,61.4487,50.8454,120.85,4
3120183,양재천카페거리,BUNSIK,FRIDAY,12,55733,10200,156,65.3846,50.8454,128.59,6
3120183,양재천카페거리,BUNSIK,SATURDAY,12,55733,3004,156,19.2564,50.8454,37.87,-6
3120183,양재천카페거리,BUNSIK,SUNDAY,12,55733,2731,157,17.3949,50.8454,34.21,-6
3120183,양재천카페거리,CAFE_BEVERAGE,MONDAY,12,158437,19673,157,125.3057,144.5668,86.68,-3
3120183,양재천카페거리,CAFE_BEVERAGE,TUESDAY,12,158437,22332,157,142.242,144.5668,98.39,0
3120183,양재천카페거리,CAFE_BEVERAGE,WEDNESDAY,12,158437,23556,157,150.0382,144.5668,103.78,1
3120183,양재천카페거리,CAFE_BEVERAGE,THURSDAY,12,158437,22792,156,146.1026,144.5668,101.06,0
3120183,양재천카페거리,CAFE_BEVERAGE,FRIDAY,12,158437,23369,156,149.8013,144.5668,103.62,1
3120183,양재천카페거리,CAFE_BEVERAGE,SATURDAY,12,158437,22769,156,145.9551,144.5668,100.96,0
3120183,양재천카페거리,CAFE_BEVERAGE,SUNDAY,12,158437,23946,157,152.5223,144.5668,105.5,1
3120184,포이사거리(삼호물산),KOREAN_FOOD,MONDAY,12,4302651,700573,157,4462.2484,3925.8958,113.66,3
3120184,포이사거리(삼호물산),KOREAN_FOOD,TUESDAY,12,4302651,706426,157,4499.5287,3925.8958,114.61,3
3120184,포이사거리(삼호물산),KOREAN_FOOD,WEDNESDAY,12,4302651,703280,157,4479.4904,3925.8958,114.1,3
3120184,포이사거리(삼호물산),KOREAN_FOOD,THURSDAY,12,4302651,713569,156,4574.1603,3925.8958,116.51,3
3120184,포이사거리(삼호물산),KOREAN_FOOD,FRIDAY,12,4302651,715394,156,4585.859,3925.8958,116.81,3
3120184,포이사거리(삼호물산),KOREAN_FOOD,SATURDAY,12,4302651,428752,156,2748.4103,3925.8958,70.01,-6
3120184,포이사거리(삼호물산),KOREAN_FOOD,SUNDAY,12,4302651,334657,157,2131.5732,3925.8958,54.3,-6
3120184,포이사거리(삼호물산),CHINESE_FOOD,MONDAY,12,352586,53032,157,337.7834,321.7088,105.0,1
3120184,포이사거리(삼호물산),CHINESE_FOOD,TUESDAY,12,352586,57928,157,368.9682,321.7088,114.69,3
3120184,포이사거리(삼호물산),CHINESE_FOOD,WEDNESDAY,12,352586,57249,157,364.6433,321.7088,113.35,3
3120184,포이사거리(삼호물산),CHINESE_FOOD,THURSDAY,12,352586,58481,156,374.8782,321.7088,116.53,3
3120184,포이사거리(삼호물산),CHINESE_FOOD,FRIDAY,12,352586,58305,156,373.75,321.7088,116.18,3
3120184,포이사거리(삼호물산),CHINESE_FOOD,SATURDAY,12,352586,34834,156,223.2949,321.7088,69.41,-6
3120184,포이사거리(삼호물산),CHINESE_FOOD,SUNDAY,12,352586,32757,157,208.6433,321.7088,64.85,-6
3120184,포이사거리(삼호물산),JAPANESE_FOOD,MONDAY,12,88515,15815,157,100.7325,80.7514,124.74,5
3120184,포이사거리(삼호물산),JAPANESE_FOOD,TUESDAY,12,88515,17907,157,114.0573,80.7514,141.25,6
3120184,포이사거리(삼호물산),JAPANESE_FOOD,WEDNESDAY,12,88515,17549,157,111.7771,80.7514,138.42,6
3120184,포이사거리(삼호물산),JAPANESE_FOOD,THURSDAY,12,88515,16991,156,108.9167,80.7514,134.88,6
3120184,포이사거리(삼호물산),JAPANESE_FOOD,FRIDAY,12,88515,16412,156,105.2051,80.7514,130.28,6
3120184,포이사거리(삼호물산),JAPANESE_FOOD,SATURDAY,12,88515,2593,156,16.6218,80.7514,20.58,-6
3120184,포이사거리(삼호물산),JAPANESE_FOOD,SUNDAY,12,88515,1248,157,7.949,80.7514,9.84,-6
3120184,포이사거리(삼호물산),WESTERN_FOOD,MONDAY,12,226594,31144,157,198.3694,206.7691,95.94,-1
3120184,포이사거리(삼호물산),WESTERN_FOOD,TUESDAY,12,226594,34654,157,220.7261,206.7691,106.75,1
3120184,포이사거리(삼호물산),WESTERN_FOOD,WEDNESDAY,12,226594,37577,157,239.3439,206.7691,115.75,3
3120184,포이사거리(삼호물산),WESTERN_FOOD,THURSDAY,12,226594,36564,156,234.3846,206.7691,113.36,3
3120184,포이사거리(삼호물산),WESTERN_FOOD,FRIDAY,12,226594,38877,156,249.2115,206.7691,120.53,4
3120184,포이사거리(삼호물산),WESTERN_FOOD,SATURDAY,12,226594,25219,156,161.6603,206.7691,78.18,-4
3120184,포이사거리(삼호물산),WESTERN_FOOD,SUNDAY,12,226594,22559,157,143.6879,206.7691,69.49,-6
3120184,포이사거리(삼호물산),CHICKEN,MONDAY,12,46565,7063,157,44.9873,42.4928,105.87,1
3120184,포이사거리(삼호물산),CHICKEN,TUESDAY,12,46565,7815,157,49.7771,42.4928,117.14,3
3120184,포이사거리(삼호물산),CHICKEN,WEDNESDAY,12,46565,7303,157,46.5159,42.4928,109.47,2
3120184,포이사거리(삼호물산),CHICKEN,THURSDAY,12,46565,7740,156,49.6154,42.4928,116.76,3
3120184,포이사거리(삼호물산),CHICKEN,FRIDAY,12,46565,8027,156,51.4551,42.4928,121.09,4
3120184,포이사거리(삼호물산),CHICKEN,SATURDAY,12,46565,5227,156,33.5064,42.4928,78.85,-4
3120184,포이사거리(삼호물산),CHICKEN,SUNDAY,12,46565,3390,157,21.5924,42.4928,50.81,-6
3120184,포이사거리(삼호물산),FAST_FOOD,MONDAY,12,409998,62017,157,395.0127,374.0649,105.6,1
3120184,포이사거리(삼호물산),FAST_FOOD,TUESDAY,12,409998,64849,157,413.051,374.0649,110.42,2
3120184,포이사거리(삼호물산),FAST_FOOD,WEDNESDAY,12,409998,65825,157,419.2675,374.0649,112.08,2
3120184,포이사거리(삼호물산),FAST_FOOD,THURSDAY,12,409998,68674,156,440.2179,374.0649,117.68,4
3120184,포이사거리(삼호물산),FAST_FOOD,FRIDAY,12,409998,67799,156,434.609,374.0649,116.19,3
3120184,포이사거리(삼호물산),FAST_FOOD,SATURDAY,12,409998,35020,156,224.4872,374.0649,60.01,-6
3120184,포이사거리(삼호물산),FAST_FOOD,SUNDAY,12,409998,45814,157,291.8089,374.0649,78.01,-4
3120184,포이사거리(삼호물산),BUNSIK,MONDAY,12,337588,56774,157,361.6178,308.0199,117.4,3
3120184,포이사거리(삼호물산),BUNSIK,TUESDAY,12,337588,55331,157,352.4268,308.0199,114.42,3
3120184,포이사거리(삼호물산),BUNSIK,WEDNESDAY,12,337588,59458,157,378.7134,308.0199,122.95,5
3120184,포이사거리(삼호물산),BUNSIK,THURSDAY,12,337588,57831,156,370.7115,308.0199,120.35,4
3120184,포이사거리(삼호물산),BUNSIK,FRIDAY,12,337588,57831,156,370.7115,308.0199,120.35,4
3120184,포이사거리(삼호물산),BUNSIK,SATURDAY,12,337588,28776,156,184.4615,308.0199,59.89,-6
3120184,포이사거리(삼호물산),BUNSIK,SUNDAY,12,337588,21587,157,137.4968,308.0199,44.64,-6
3120184,포이사거리(삼호물산),CAFE_BEVERAGE,MONDAY,12,3123686,484836,157,3088.1274,2850.1324,108.35,2
3120184,포이사거리(삼호물산),CAFE_BEVERAGE,TUESDAY,12,3123686,498003,157,3171.9936,2850.1324,111.29,2
3120184,포이사거리(삼호물산),CAFE_BEVERAGE,WEDNESDAY,12,3123686,507223,157,3230.7197,2850.1324,113.35,3
3120184,포이사거리(삼호물산),CAFE_BEVERAGE,THURSDAY,12,3123686,516897,156,3313.4423,2850.1324,116.26,3
3120184,포이사거리(삼호물산),CAFE_BEVERAGE,FRIDAY,12,3123686,523503,156,3355.7885,2850.1324,117.74,4
3120184,포이사거리(삼호물산),CAFE_BEVERAGE,SATURDAY,12,3123686,302678,156,1940.2436,2850.1324,68.08,-6
3120184,포이사거리(삼호물산),CAFE_BEVERAGE,SUNDAY,12,3123686,290546,157,1850.6115,2850.1324,64.93,-6
3120184,포이사거리(삼호물산),BAKERY,MONDAY,12,419246,65968,157,420.1783,382.5754,109.83,2
3120184,포이사거리(삼호물산),BAKERY,TUESDAY,12,419246,66309,157,422.3503,382.5754,110.4,2
3120184,포이사거리(삼호물산),BAKERY,WEDNESDAY,12,419246,68891,157,438.7962,382.5754,114.7,3
3120184,포이사거리(삼호물산),BAKERY,THURSDAY,12,419246,69919,156,448.1987,382.5754,117.15,3
3120184,포이사거리(삼호물산),BAKERY,FRIDAY,12,419246,68700,156,440.3846,382.5754,115.11,3
3120184,포이사거리(삼호물산),BAKERY,SATURDAY,12,419246,49265,156,315.8013,382.5754,82.55,-3
3120184,포이사거리(삼호물산),BAKERY,SUNDAY,12,419246,30194,157,192.3185,382.5754,50.27,-6
3120185,논현역,KOREAN_FOOD,MONDAY,12,4838823,810903,157,5164.9873,4415.0466,116.99,3
3120185,논현역,KOREAN_FOOD,TUESDAY,12,4838823,836445,157,5327.6752,4415.0466,120.67,4
3120185,논현역,KOREAN_FOOD,WEDNESDAY,12,4838823,828701,157,5278.3503,4415.0466,119.55,4
3120185,논현역,KOREAN_FOOD,THURSDAY,12,4838823,832415,156,5335.9936,4415.0466,120.86,4
3120185,논현역,KOREAN_FOOD,FRIDAY,12,4838823,831156,156,5327.9231,4415.0466,120.68,4
3120185,논현역,KOREAN_FOOD,SATURDAY,12,4838823,413288,156,2649.2821,4415.0466,60.01,-6
3120185,논현역,KOREAN_FOOD,SUNDAY,12,4838823,285915,157,1821.1146,4415.0466,41.25,-6
3120185,논현역,CHINESE_FOOD,MONDAY,12,470355,80551,157,513.0637,429.214,119.54,4
3120185,논현역,CHINESE_FOOD,TUESDAY,12,470355,84684,157,539.3885,429.214,125.67,5
3120185,논현역,CHINESE_FOOD,WEDNESDAY,12,470355,84820,157,540.2548,429.214,125.87,5
3120185,논현역,CHINESE_FOOD,THURSDAY,12,470355,85191,156,546.0962,429.214,127.23,5
3120185,논현역,CHINESE_FOOD,FRIDAY,12,470355,82600,156,529.4872,429.214,123.36,5
3120185,논현역,CHINESE_FOOD,SATURDAY,12,470355,42996,156,275.6154,429.214,64.21,-6
3120185,논현역,CHINESE_FOOD,SUNDAY,12,470355,9513,157,60.5924,429.214,14.12,-6
3120185,논현역,JAPANESE_FOOD,MONDAY,12,294560,41549,157,264.6433,268.8262,98.44,0
3120185,논현역,JAPANESE_FOOD,TUESDAY,12,294560,46563,157,296.5796,268.8262,110.32,2
3120185,논현역,JAPANESE_FOOD,WEDNESDAY,12,294560,47279,157,301.1401,268.8262,112.02,2
3120185,논현역,JAPANESE_FOOD,THURSDAY,12,294560,48638,156,311.7821,268.8262,115.98,3
3120185,논현역,JAPANESE_FOOD,FRIDAY,12,294560,53494,156,342.9103,268.8262,127.56,6
3120185,논현역,JAPANESE_FOOD,SATURDAY,12,294560,35154,156,225.3462,268.8262,83.83,-3
3120185,논현역,JAPANESE_FOOD,SUNDAY,12,294560,21883,157,139.3822,268.8262,51.85,-6
3120185,논현역,WESTERN_FOOD,MONDAY,12,218003,28236,157,179.8471,198.9746,90.39,-2
3120185,논현역,WESTERN_FOOD,TUESDAY,12,218003,33523,157,213.5223,198.9746,107.31,1
3120185,논현역,WESTERN_FOOD,WEDNESDAY,12,218003,34181,157,217.7134,198.9746,109.42,2
3120185,논현역,WESTERN_FOOD,THURSDAY,12,218003,35676,156,228.6923,198.9746,114.94,3
3120185,논현역,WESTERN_FOOD,FRIDAY,12,218003,39564,156,253.6154,198.9746,127.46,5
3120185,논현역,WESTERN_FOOD,SATURDAY,12,218003,29286,156,187.7308,198.9746,94.35,-1
3120185,논현역,WESTERN_FOOD,SUNDAY,12,218003,17537,157,111.7006,198.9746,56.14,-6
3120185,논현역,CHICKEN,MONDAY,12,173809,22691,157,144.5287,158.6405,91.1,-2
3120185,논현역,CHICKEN,TUESDAY,12,173809,20730,157,132.0382,158.6405,83.23,-3
3120185,논현역,CHICKEN,WEDNESDAY,12,173809,24830,157,158.1529,158.6405,99.69,0
3120185,논현역,CHICKEN,THURSDAY,12,173809,27974,156,179.3205,158.6405,113.04,3
3120185,논현역,CHICKEN,FRIDAY,12,173809,30440,156,195.1282,158.6405,123.0,5
3120185,논현역,CHICKEN,SATURDAY,12,173809,25338,156,162.4231,158.6405,102.38,0
3120185,논현역,CHICKEN,SUNDAY,12,173809,21806,157,138.8917,158.6405,87.55,-2
3120185,논현역,FAST_FOOD,MONDAY,12,477957,71954,157,458.3057,436.1199,105.09,1
3120185,논현역,FAST_FOOD,TUESDAY,12,477957,72982,157,464.8535,436.1199,106.59,1
3120185,논현역,FAST_FOOD,WEDNESDAY,12,477957,72756,157,463.414,436.1199,106.26,1
3120185,논현역,FAST_FOOD,THURSDAY,12,477957,73403,156,470.5321,436.1199,107.89,2
3120185,논현역,FAST_FOOD,FRIDAY,12,477957,76084,156,487.7179,436.1199,111.83,2
3120185,논현역,FAST_FOOD,SATURDAY,12,477957,59364,156,380.5385,436.1199,87.26,-3
3120185,논현역,FAST_FOOD,SUNDAY,12,477957,51414,157,327.4777,436.1199,75.09,-5
3120185,논현역,BUNSIK,MONDAY,12,1095046,167859,157,1069.1656,999.2927,106.99,1
3120185,논현역,BUNSIK,TUESDAY,12,1095046,171895,157,1094.8726,999.2927,109.56,2
3120185,논현역,BUNSIK,WEDNESDAY,12,1095046,173571,157,1105.5478,999.2927,110.63,2
3120185,논현역,BUNSIK,THURSDAY,12,1095046,178182,156,1142.1923,999.2927,114.3,3
3120185,논현역,BUNSIK,FRIDAY,12,1095046,175177,156,1122.9295,999.2927,112.37,2
3120185,논현역,BUNSIK,SATURDAY,12,1095046,142206,156,911.5769,999.2927,91.22,-2
3120185,논현역,BUNSIK,SUNDAY,12,1095046,86156,157,548.7643,999.2927,54.92,-6
3120185,논현역,CAFE_BEVERAGE,MONDAY,12,6878810,1063753,157,6775.4968,6277.2057,107.94,2
3120185,논현역,CAFE_BEVERAGE,TUESDAY,12,6878810,1107552,157,7054.4713,6277.2057,112.38,2
3120185,논현역,CAFE_BEVERAGE,WEDNESDAY,12,6878810,1136312,157,7237.6561,6277.2057,115.3,3
3120185,논현역,CAFE_BEVERAGE,THURSDAY,12,6878810,1122265,156,7194.0064,6277.2057,114.61,3
3120185,논현역,CAFE_BEVERAGE,FRIDAY,12,6878810,1147713,156,7357.1346,6277.2057,117.2,3
3120185,논현역,CAFE_BEVERAGE,SATURDAY,12,6878810,824908,156,5287.8718,6277.2057,84.24,-3
3120185,논현역,CAFE_BEVERAGE,SUNDAY,12,6878810,476307,157,3033.8025,6277.2057,48.33,-6
3120185,논현역,BAKERY,MONDAY,12,686489,104447,157,665.2675,626.44,106.2,1
3120185,논현역,BAKERY,TUESDAY,12,686489,107699,157,685.9809,626.44,109.5,2
3120185,논현역,BAKERY,WEDNESDAY,12,686489,111738,157,711.707,626.44,113.61,3
3120185,논현역,BAKERY,THURSDAY,12,686489,106157,156,680.4936,626.44,108.63,2
3120185,논현역,BAKERY,FRIDAY,12,686489,114347,156,732.9936,626.44,117.01,3
3120185,논현역,BAKERY,SATURDAY,12,686489,86599,156,555.1218,626.44,88.62,-2
3120185,논현역,BAKERY,SUNDAY,12,686489,55502,157,353.5159,626.44,56.43,-6
3120186,가로수길,KOREAN_FOOD,MONDAY,12,2355854,331900,157,2114.0127,2150.0497,98.32,0
3120186,가로수길,KOREAN_FOOD,TUESDAY,12,2355854,344784,157,2196.0764,2150.0497,102.14,0
3120186,가로수길,KOREAN_FOOD,WEDNESDAY,12,2355854,355937,157,2267.1146,2150.0497,105.44,1
3120186,가로수길,KOREAN_FOOD,THURSDAY,12,2355854,360873,156,2313.2885,2150.0497,107.59,2
3120186,가로수길,KOREAN_FOOD,FRIDAY,12,2355854,404694,156,2594.1923,2150.0497,120.66,4
3120186,가로수길,KOREAN_FOOD,SATURDAY,12,2355854,334337,156,2143.1859,2150.0497,99.68,0
3120186,가로수길,KOREAN_FOOD,SUNDAY,12,2355854,223329,157,1422.4777,2150.0497,66.16,-6
3120186,가로수길,CHINESE_FOOD,MONDAY,12,236351,22339,157,142.2866,215.7677,65.94,-6
3120186,가로수길,CHINESE_FOOD,TUESDAY,12,236351,37950,157,241.7197,215.7677,112.03,2
3120186,가로수길,CHINESE_FOOD,WEDNESDAY,12,236351,39235,157,249.9045,215.7677,115.82,3
3120186,가로수길,CHINESE_FOOD,THURSDAY,12,236351,39599,156,253.8397,215.7677,117.64,4
3120186,가로수길,CHINESE_FOOD,FRIDAY,12,236351,44493,156,285.2115,215.7677,132.18,6
3120186,가로수길,CHINESE_FOOD,SATURDAY,12,236351,37229,156,238.6474,215.7677,110.6,2
3120186,가로수길,CHINESE_FOOD,SUNDAY,12,236351,15506,157,98.7643,215.7677,45.77,-6
3120186,가로수길,JAPANESE_FOOD,MONDAY,12,1031906,116126,157,739.6561,941.9803,78.52,-4
3120186,가로수길,JAPANESE_FOOD,TUESDAY,12,1031906,130874,157,833.5924,941.9803,88.49,-2
3120186,가로수길,JAPANESE_FOOD,WEDNESDAY,12,1031906,135038,157,860.1146,941.9803,91.31,-2
3120186,가로수길,JAPANESE_FOOD,THURSDAY,12,1031906,142257,156,911.9038,941.9803,96.81,-1
3120186,가로수길,JAPANESE_FOOD,FRIDAY,12,1031906,181033,156,1160.4679,941.9803,123.19,5
3120186,가로수길,JAPANESE_FOOD,SATURDAY,12,1031906,196251,156,1258.0192,941.9803,133.55,6
3120186,가로수길,JAPANESE_FOOD,SUNDAY,12,1031906,130327,157,830.1083,941.9803,88.12,-2
3120186,가로수길,WESTERN_FOOD,MONDAY,12,1523509,185951,157,1184.4013,1390.5701,85.17,-3
3120186,가로수길,WESTERN_FOOD,TUESDAY,12,1523509,195858,157,1247.5032,1390.5701,89.71,-2
3120186,가로수길,WESTERN_FOOD,WEDNESDAY,12,1523509,202206,157,1287.9363,1390.5701,92.62,-1
3120186,가로수길,WESTERN_FOOD,THURSDAY,12,1523509,211090,156,1353.141,1390.5701,97.31,-1
3120186,가로수길,WESTERN_FOOD,FRIDAY,12,1523509,247917,156,1589.2115,1390.5701,114.28,3
3120186,가로수길,WESTERN_FOOD,SATURDAY,12,1523509,278492,156,1785.2051,1390.5701,128.38,6
3120186,가로수길,WESTERN_FOOD,SUNDAY,12,1523509,201995,157,1286.5924,1390.5701,92.52,-1
3120186,가로수길,CHICKEN,MONDAY,12,48396,6229,157,39.6752,44.1737,89.82,-2
3120186,가로수길,CHICKEN,TUESDAY,12,48396,6462,157,41.1592,44.1737,93.18,-1
3120186,가로수길,CHICKEN,WEDNESDAY,12,48396,6994,157,44.5478,44.1737,100.85,0
3120186,가로수길,CHICKEN,THURSDAY,12,48396,7429,156,47.6218,44.1737,107.81,2
3120186,가로수길,CHICKEN,FRIDAY,12,48396,8560,156,54.8718,44.1737,124.22,5
3120186,가로수길,CHICKEN,SATURDAY,12,48396,7554,156,48.4231,44.1737,109.62,2
3120186,가로수길,CHICKEN,SUNDAY,12,48396,5168,157,32.9172,44.1737,74.52,-5
3120186,가로수길,FAST_FOOD,MONDAY,12,365047,46679,157,297.3185,333.1355,89.25,-2
3120186,가로수길,FAST_FOOD,TUESDAY,12,365047,53375,157,339.9682,333.1355,102.05,0
3120186,가로수길,FAST_FOOD,WEDNESDAY,12,365047,53843,157,342.949,333.1355,102.95,1
3120186,가로수길,FAST_FOOD,THURSDAY,12,365047,56559,156,362.5577,333.1355,108.83,2
3120186,가로수길,FAST_FOOD,FRIDAY,12,365047,57354,156,367.6538,333.1355,110.36,2
3120186,가로수길,FAST_FOOD,SATURDAY,12,365047,52831,156,338.6603,333.1355,101.66,0
3120186,가로수길,FAST_FOOD,SUNDAY,12,365047,44406,157,282.8408,333.1355,84.9,-3
3120186,가로수길,BUNSIK,MONDAY,12,439442,60105,157,382.8344,401.0848,95.45,-1
3120186,가로수길,BUNSIK,TUESDAY,12,439442,65448,157,416.8662,401.0848,103.93,1
3120186,가로수길,BUNSIK,WEDNESDAY,12,439442,68246,157,434.6879,401.0848,108.38,2
3120186,가로수길,BUNSIK,THURSDAY,12,439442,68197,156,437.1603,401.0848,108.99,2
3120186,가로수길,BUNSIK,FRIDAY,12,439442,75636,156,484.8462,401.0848,120.88,4
3120186,가로수길,BUNSIK,SATURDAY,12,439442,66800,156,428.2051,401.0848,106.76,1
3120186,가로수길,BUNSIK,SUNDAY,12,439442,35010,157,222.9936,401.0848,55.6,-6
3120186,가로수길,CAFE_BEVERAGE,MONDAY,12,3300516,434480,157,2767.3885,3012.0652,91.88,-2
3120186,가로수길,CAFE_BEVERAGE,TUESDAY,12,3300516,456456,157,2907.3631,3012.0652,96.52,-1
3120186,가로수길,CAFE_BEVERAGE,WEDNESDAY,12,3300516,470410,157,2996.242,3012.0652,99.47,0
3120186,가로수길,CAFE_BEVERAGE,THURSDAY,12,3300516,473319,156,3034.0962,3012.0652,100.73,0
3120186,가로수길,CAFE_BEVERAGE,FRIDAY,12,3300516,516694,156,3312.141,3012.0652,109.96,2
3120186,가로수길,CAFE_BEVERAGE,SATURDAY,12,3300516,530005,156,3397.4679,3012.0652,112.8,3
3120186,가로수길,CAFE_BEVERAGE,SUNDAY,12,3300516,419152,157,2669.758,3012.0652,88.64,-2
3120186,가로수길,BAKERY,MONDAY,12,631893,67203,157,428.0446,576.8072,74.21,-5
3120186,가로수길,BAKERY,TUESDAY,12,631893,71280,157,454.0127,576.8072,78.71,-4
3120186,가로수길,BAKERY,WEDNESDAY,12,631893,79903,157,508.9363,576.8072,88.23,-2
3120186,가로수길,BAKERY,THURSDAY,12,631893,80609,156,516.7244,576.8072,89.58,-2
3120186,가로수길,BAKERY,FRIDAY,12,631893,101783,156,652.4551,576.8072,113.11,3
3120186,가로수길,BAKERY,SATURDAY,12,631893,132430,156,848.9103,576.8072,147.17,6
3120186,가로수길,BAKERY,SUNDAY,12,631893,98685,157,628.5669,576.8072,108.97,2
3120187,신논현역,KOREAN_FOOD,MONDAY,12,6859251,1009031,157,6426.949,6259.6902,102.67,1
3120187,신논현역,KOREAN_FOOD,TUESDAY,12,6859251,1064852,157,6782.4968,6259.6902,108.35,2
3120187,신논현역,KOREAN_FOOD,WEDNESDAY,12,6859251,1084414,157,6907.0955,6259.6902,110.34,2
3120187,신논현역,KOREAN_FOOD,THURSDAY,12,6859251,1101950,156,7063.7821,6259.6902,112.85,3
3120187,신논현역,KOREAN_FOOD,FRIDAY,12,6859251,1175366,156,7534.3974,6259.6902,120.36,4
3120187,신논현역,KOREAN_FOOD,SATURDAY,12,6859251,865861,156,5550.391,6259.6902,88.67,-2
3120187,신논현역,KOREAN_FOOD,SUNDAY,12,6859251,557777,157,3552.7197,6259.6902,56.76,-6
3120187,신논현역,CHINESE_FOOD,MONDAY,12,321149,39815,157,253.5987,293.0812,86.53,-3
3120187,신논현역,CHINESE_FOOD,TUESDAY,12,321149,51888,157,330.4968,293.0812,112.77,3
3120187,신논현역,CHINESE_FOOD,WEDNESDAY,12,321149,54512,157,347.2102,293.0812,118.47,4
3120187,신논현역,CHINESE_FOOD,THURSDAY,12,321149,56310,156,360.9615,293.0812,123.16,5
3120187,신논현역,CHINESE_FOOD,FRIDAY,12,321149,54870,156,351.7308,293.0812,120.01,4
3120187,신논현역,CHINESE_FOOD,SATURDAY,12,321149,36590,156,234.5513,293.0812,80.03,-4
3120187,신논현역,CHINESE_FOOD,SUNDAY,12,321149,27164,157,173.0191,293.0812,59.03,-6
3120187,신논현역,JAPANESE_FOOD,MONDAY,12,1448630,190815,157,1215.3822,1322.075,91.93,-2
3120187,신논현역,JAPANESE_FOOD,TUESDAY,12,1448630,214482,157,1366.1274,1322.075,103.33,1
3120187,신논현역,JAPANESE_FOOD,WEDNESDAY,12,1448630,221606,157,1411.5032,1322.075,106.76,1
3120187,신논현역,JAPANESE_FOOD,THURSDAY,12,1448630,222487,156,1426.1987,1322.075,107.88,2
3120187,신논현역,JAPANESE_FOOD,FRIDAY,12,1448630,247374,156,1585.7308,1322.075,119.94,4
3120187,신논현역,JAPANESE_FOOD,SATURDAY,12,1448630,205683,156,1318.4808,1322.075,99.73,0
3120187,신논현역,JAPANESE_FOOD,SUNDAY,12,1448630,146183,157,931.1019,1322.075,70.43,-6
3120187,신논현역,WESTERN_FOOD,MONDAY,12,715125,86770,157,552.6752,652.6879,84.68,-3
3120187,신논현역,WESTERN_FOOD,TUESDAY,12,715125,95922,157,610.9682,652.6879,93.61,-1
3120187,신논현역,WESTERN_FOOD,WEDNESDAY,12,715125,97999,157,624.1975,652.6879,95.63,-1
3120187,신논현역,WESTERN_FOOD,THURSDAY,12,715125,98656,156,632.4103,652.6879,96.89,-1
3120187,신논현역,WESTERN_FOOD,FRIDAY,12,715125,115725,156,741.8269,652.6879,113.66,3
3120187,신논현역,WESTERN_FOOD,SATURDAY,12,715125,125542,156,804.7564,652.6879,123.3,5
3120187,신논현역,WESTERN_FOOD,SUNDAY,12,715125,94511,157,601.9809,652.6879,92.23,-2
3120187,신논현역,CHICKEN,MONDAY,12,432803,64598,157,411.4522,394.9899,104.17,1
3120187,신논현역,CHICKEN,TUESDAY,12,432803,67868,157,432.2803,394.9899,109.44,2
3120187,신논현역,CHICKEN,WEDNESDAY,12,432803,66884,157,426.0127,394.9899,107.85,2
3120187,신논현역,CHICKEN,THURSDAY,12,432803,68868,156,441.4615,394.9899,111.77,2
3120187,신논현역,CHICKEN,FRIDAY,12,432803,78320,156,502.0513,394.9899,127.1,5
3120187,신논현역,CHICKEN,SATURDAY,12,432803,54197,156,347.4167,394.9899,87.96,-2
3120187,신논현역,CHICKEN,SUNDAY,12,432803,32068,157,204.2548,394.9899,51.71,-6
3120187,신논현역,FAST_FOOD,MONDAY,12,423223,55280,157,352.1019,386.224,91.17,-2
3120187,신논현역,FAST_FOOD,TUESDAY,12,423223,61867,157,394.0573,386.224,102.03,0
3120187,신논현역,FAST_FOOD,WEDNESDAY,12,423223,65860,157,419.4904,386.224,108.61,2
3120187,신논현역,FAST_FOOD,THURSDAY,12,423223,66864,156,428.6154,386.224,110.98,2
3120187,신논현역,FAST_FOOD,FRIDAY,12,423223,70829,156,454.0321,386.224,117.56,4
3120187,신논현역,FAST_FOOD,SATURDAY,12,423223,55302,156,354.5,386.224,91.79,-2
3120187,신논현역,FAST_FOOD,SUNDAY,12,423223,47221,157,300.7707,386.224,77.87,-4
3120187,신논현역,BUNSIK,MONDAY,12,1067856,167365,157,1066.0191,974.5782,109.38,2
3120187,신논현역,BUNSIK,TUESDAY,12,1067856,170393,157,1085.3057,974.5782,111.36,2
3120187,신논현역,BUNSIK,WEDNESDAY,12,1067856,171397,157,1091.7006,974.5782,112.02,2
3120187,신논현역,BUNSIK,THURSDAY,12,1067856,177401,156,1137.1859,974.5782,116.68,3
