commercial_area_code,business_type,day_of_week,weight
3110016,CAFE_BEVERAGE,SATURDAY,6
3110016,CAFE_BEVERAGE,SUNDAY,6
3110017,CAFE_BEVERAGE,MONDAY,-6
3110017,CAFE_BEVERAGE,TUESDAY,-6
3110017,CAFE_BEVERAGE,WEDNESDAY,-2
3110017,CAFE_BEVERAGE,THURSDAY,-3
3110017,CAFE_BEVERAGE,FRIDAY,-2
3110017,CAFE_BEVERAGE,SATURDAY,6
3110017,CAFE_BEVERAGE,SUNDAY,6
3110018,KOREAN_FOOD,MONDAY,-3
3110018,KOREAN_FOOD,TUESDAY,-1
3110018,KOREAN_FOOD,WEDNESDAY,0
3110018,KOREAN_FOOD,THURSDAY,1
3110018,KOREAN_FOOD,FRIDAY,1
3110018,KOREAN_FOOD,SATURDAY,4
3110018,KOREAN_FOOD,SUNDAY,-3
3110018,CAFE_BEVERAGE,MONDAY,-6
3110018,CAFE_BEVERAGE,TUESDAY,-1
3110018,CAFE_BEVERAGE,WEDNESDAY,1
3110018,CAFE_BEVERAGE,THURSDAY,1
3110018,CAFE_BEVERAGE,FRIDAY,0
3110018,CAFE_BEVERAGE,SATURDAY,6
3110018,CAFE_BEVERAGE,SUNDAY,0
3110019,KOREAN_FOOD,MONDAY,-6
3110019,KOREAN_FOOD,TUESDAY,-5
3110019,KOREAN_FOOD,WEDNESDAY,-3
3110019,KOREAN_FOOD,THURSDAY,-3
3110019,KOREAN_FOOD,FRIDAY,2
3110019,KOREAN_FOOD,SATURDAY,6
3110019,KOREAN_FOOD,SUNDAY,5
3110019,CAFE_BEVERAGE,MONDAY,-6
3110019,CAFE_BEVERAGE,TUESDAY,-4
3110019,CAFE_BEVERAGE,WEDNESDAY,0
3110019,CAFE_BEVERAGE,THURSDAY,0
3110019,CAFE_BEVERAGE,FRIDAY,3
3110019,CAFE_BEVERAGE,SATURDAY,6
3110019,CAFE_BEVERAGE,SUNDAY,-3
3110020,KOREAN_FOOD,MONDAY,5
3110020,KOREAN_FOOD,TUESDAY,5
3110020,KOREAN_FOOD,WEDNESDAY,4
3110020,KOREAN_FOOD,THURSDAY,5
3110020,KOREAN_FOOD,FRIDAY,1
3110020,KOREAN_FOOD,SATURDAY,-5
3110020,KOREAN_FOOD,SUNDAY,-6
3110020,BUNSIK,MONDAY,5
3110020,BUNSIK,TUESDAY,6
3110020,BUNSIK,WEDNESDAY,6
3110020,BUNSIK,THURSDAY,6
3110020,BUNSIK,FRIDAY,3
3110020,BUNSIK,SATURDAY,-6
3110020,BUNSIK,SUNDAY,-6
3110020,CAFE_BEVERAGE,MONDAY,3
3110020,CAFE_BEVERAGE,TUESDAY,4
3110020,CAFE_BEVERAGE,WEDNESDAY,3
3110020,CAFE_BEVERAGE,THURSDAY,3
3110020,CAFE_BEVERAGE,FRIDAY,1
3110020,CAFE_BEVERAGE,SATURDAY,-5
3110020,CAFE_BEVERAGE,SUNDAY,-6
3110021,KOREAN_FOOD,MONDAY,1
3110021,KOREAN_FOOD,TUESDAY,2
3110021,KOREAN_FOOD,WEDNESDAY,2
3110021,KOREAN_FOOD,THURSDAY,2
3110021,KOREAN_FOOD,FRIDAY,2
3110021,KOREAN_FOOD,SATURDAY,-1
3110021,KOREAN_FOOD,SUNDAY,-6
3110021,WESTERN_FOOD,MONDAY,-2
3110021,WESTERN_FOOD,TUESDAY,-2
3110021,WESTERN_FOOD,WEDNESDAY,-2
3110021,WESTERN_FOOD,THURSDAY,-2
3110021,WESTERN_FOOD,FRIDAY,2
3110021,WESTERN_FOOD,SATURDAY,6
3110021,WESTERN_FOOD,SUNDAY,-2
3110021,FAST_FOOD,MONDAY,0
3110021,FAST_FOOD,TUESDAY,2
3110021,FAST_FOOD,WEDNESDAY,0
3110021,FAST_FOOD,THURSDAY,2
3110021,FAST_FOOD,FRIDAY,3
3110021,FAST_FOOD,SATURDAY,1
3110021,FAST_FOOD,SUNDAY,-6
3110021,CAFE_BEVERAGE,MONDAY,-3
3110021,CAFE_BEVERAGE,TUESDAY,-2
3110021,CAFE_BEVERAGE,WEDNESDAY,-1
3110021,CAFE_BEVERAGE,THURSDAY,-1
3110021,CAFE_BEVERAGE,FRIDAY,-1
3110021,CAFE_BEVERAGE,SATURDAY,6
3110021,CAFE_BEVERAGE,SUNDAY,1
3110022,KOREAN_FOOD,MONDAY,4
3110022,KOREAN_FOOD,TUESDAY,6
3110022,KOREAN_FOOD,WEDNESDAY,6
3110022,KOREAN_FOOD,THURSDAY,6
3110022,KOREAN_FOOD,FRIDAY,6
3110022,KOREAN_FOOD,SATURDAY,-6
3110022,KOREAN_FOOD,SUNDAY,-6
3110022,CAFE_BEVERAGE,MONDAY,1
3110022,CAFE_BEVERAGE,TUESDAY,-2
3110022,CAFE_BEVERAGE,WEDNESDAY,-1
3110022,CAFE_BEVERAGE,THURSDAY,3
3110022,CAFE_BEVERAGE,FRIDAY,2
3110022,CAFE_BEVERAGE,SATURDAY,0
3110022,CAFE_BEVERAGE,SUNDAY,-4
3110023,KOREAN_FOOD,MONDAY,5
3110023,KOREAN_FOOD,TUESDAY,6
3110023,KOREAN_FOOD,WEDNESDAY,6
3110023,KOREAN_FOOD,THURSDAY,6
3110023,KOREAN_FOOD,FRIDAY,4
3110023,KOREAN_FOOD,SATURDAY,-6
3110023,KOREAN_FOOD,SUNDAY,-6
3110023,CAFE_BEVERAGE,MONDAY,2
3110023,CAFE_BEVERAGE,TUESDAY,3
3110023,CAFE_BEVERAGE,WEDNESDAY,3
3110023,CAFE_BEVERAGE,THURSDAY,3
3110023,CAFE_BEVERAGE,FRIDAY,3
3110023,CAFE_BEVERAGE,SATURDAY,-6
3110023,CAFE_BEVERAGE,SUNDAY,-6
3110024,KOREAN_FOOD,MONDAY,0
3110024,KOREAN_FOOD,TUESDAY,0
3110024,KOREAN_FOOD,WEDNESDAY,0
3110024,KOREAN_FOOD,THURSDAY,0
3110024,KOREAN_FOOD,FRIDAY,0
3110024,KOREAN_FOOD,SATURDAY,1
3110024,KOREAN_FOOD,SUNDAY,-2
3110024,CAFE_BEVERAGE,MONDAY,-2
3110024,CAFE_BEVERAGE,TUESDAY,-1
3110024,CAFE_BEVERAGE,WEDNESDAY,0
3110024,CAFE_BEVERAGE,THURSDAY,-1
3110024,CAFE_BEVERAGE,FRIDAY,1
3110024,CAFE_BEVERAGE,SATURDAY,5
3110024,CAFE_BEVERAGE,SUNDAY,-1
3110025,KOREAN_FOOD,MONDAY,2
3110025,KOREAN_FOOD,TUESDAY,4
3110025,KOREAN_FOOD,WEDNESDAY,3
3110025,KOREAN_FOOD,THURSDAY,4
3110025,KOREAN_FOOD,FRIDAY,6
3110025,KOREAN_FOOD,SATURDAY,-6
3110025,KOREAN_FOOD,SUNDAY,-6
3110027,KOREAN_FOOD,MONDAY,0
3110027,KOREAN_FOOD,TUESDAY,3
3110027,KOREAN_FOOD,WEDNESDAY,6
3110027,KOREAN_FOOD,THURSDAY,5
3110027,KOREAN_FOOD,FRIDAY,6
3110027,KOREAN_FOOD,SATURDAY,-3
3110027,KOREAN_FOOD,SUNDAY,-6
3110027,BUNSIK,MONDAY,-6
3110027,BUNSIK,TUESDAY,-3
3110027,BUNSIK,WEDNESDAY,-1
3110027,BUNSIK,THURSDAY,-1
3110027,BUNSIK,FRIDAY,1
3110027,BUNSIK,SATURDAY,6
3110027,BUNSIK,SUNDAY,6
3110027,CAFE_BEVERAGE,MONDAY,-5
3110027,CAFE_BEVERAGE,TUESDAY,-4
3110027,CAFE_BEVERAGE,WEDNESDAY,-2
3110027,CAFE_BEVERAGE,THURSDAY,-3
3110027,CAFE_BEVERAGE,FRIDAY,-1
3110027,CAFE_BEVERAGE,SATURDAY,6
3110027,CAFE_BEVERAGE,SUNDAY,6
3110028,KOREAN_FOOD,MONDAY,3
3110028,KOREAN_FOOD,TUESDAY,4
3110028,KOREAN_FOOD,WEDNESDAY,5
3110028,KOREAN_FOOD,THURSDAY,5
3110028,KOREAN_FOOD,FRIDAY,5
3110028,KOREAN_FOOD,SATURDAY,-6
3110028,KOREAN_FOOD,SUNDAY,-6
3110028,CAFE_BEVERAGE,MONDAY,0
3110028,CAFE_BEVERAGE,TUESDAY,3
3110028,CAFE_BEVERAGE,WEDNESDAY,3
3110028,CAFE_BEVERAGE,THURSDAY,2
3110028,CAFE_BEVERAGE,FRIDAY,5
3110028,CAFE_BEVERAGE,SATURDAY,2
3110028,CAFE_BEVERAGE,SUNDAY,-6
3110029,KOREAN_FOOD,MONDAY,-3
3110029,KOREAN_FOOD,TUESDAY,-2
3110029,KOREAN_FOOD,WEDNESDAY,-2
3110029,KOREAN_FOOD,THURSDAY,1
3110029,KOREAN_FOOD,FRIDAY,5
3110029,KOREAN_FOOD,SATURDAY,6
3110029,KOREAN_FOOD,SUNDAY,-6
3110029,BUNSIK,MONDAY,4
3110029,BUNSIK,TUESDAY,4
3110029,BUNSIK,WEDNESDAY,4
3110029,BUNSIK,THURSDAY,4
3110029,BUNSIK,FRIDAY,5
3110029,BUNSIK,SATURDAY,-1
3110029,BUNSIK,SUNDAY,-6
3110030,KOREAN_FOOD,MONDAY,-6
3110030,KOREAN_FOOD,TUESDAY,2
3110030,KOREAN_FOOD,WEDNESDAY,2
3110030,KOREAN_FOOD,THURSDAY,1
3110030,KOREAN_FOOD,FRIDAY,4
3110030,KOREAN_FOOD,SATURDAY,2
3110030,KOREAN_FOOD,SUNDAY,-4
3110030,WESTERN_FOOD,MONDAY,-1
3110030,WESTERN_FOOD,TUESDAY,-6
3110030,WESTERN_FOOD,WEDNESDAY,-6
3110030,WESTERN_FOOD,THURSDAY,-6
3110030,WESTERN_FOOD,FRIDAY,-3
3110030,WESTERN_FOOD,SATURDAY,6
3110030,WESTERN_FOOD,SUNDAY,6
3110033,KOREAN_FOOD,MONDAY,2
3110033,KOREAN_FOOD,TUESDAY,1
3110033,KOREAN_FOOD,WEDNESDAY,-1
3110033,KOREAN_FOOD,THURSDAY,2
3110033,KOREAN_FOOD,FRIDAY,2
3110033,KOREAN_FOOD,SATURDAY,-2
3110033,KOREAN_FOOD,SUNDAY,-3
3110034,KOREAN_FOOD,MONDAY,-6
3110034,KOREAN_FOOD,TUESDAY,-6
3110034,KOREAN_FOOD,WEDNESDAY,-5
3110034,KOREAN_FOOD,THURSDAY,-5
3110034,KOREAN_FOOD,FRIDAY,-6
3110034,KOREAN_FOOD,SATURDAY,6
3110034,KOREAN_FOOD,SUNDAY,6
3110035,KOREAN_FOOD,MONDAY,0
3110035,KOREAN_FOOD,TUESDAY,1
3110035,KOREAN_FOOD,WEDNESDAY,2
3110035,KOREAN_FOOD,THURSDAY,1
3110035,KOREAN_FOOD,FRIDAY,4
3110035,KOREAN_FOOD,SATURDAY,-2
3110035,KOREAN_FOOD,SUNDAY,-6
3110035,CAFE_BEVERAGE,MONDAY,1
3110035,CAFE_BEVERAGE,TUESDAY,0
3110035,CAFE_BEVERAGE,WEDNESDAY,1
3110035,CAFE_BEVERAGE,THURSDAY,0
3110035,CAFE_BEVERAGE,FRIDAY,1
3110035,CAFE_BEVERAGE,SATURDAY,-1
3110035,CAFE_BEVERAGE,SUNDAY,-2
3110036,KOREAN_FOOD,MONDAY,5
3110036,KOREAN_FOOD,TUESDAY,6
3110036,KOREAN_FOOD,WEDNESDAY,6
3110036,KOREAN_FOOD,THURSDAY,6
3110036,KOREAN_FOOD,FRIDAY,6
3110036,KOREAN_FOOD,SATURDAY,-6
3110036,KOREAN_FOOD,SUNDAY,-6
3110037,KOREAN_FOOD,MONDAY,3
3110037,KOREAN_FOOD,TUESDAY,4
3110037,KOREAN_FOOD,WEDNESDAY,3
3110037,KOREAN_FOOD,THURSDAY,2
3110037,KOREAN_FOOD,FRIDAY,3
3110037,KOREAN_FOOD,SATURDAY,2
3110037,KOREAN_FOOD,SUNDAY,-6
3110038,KOREAN_FOOD,MONDAY,3
3110038,KOREAN_FOOD,TUESDAY,4
3110038,KOREAN_FOOD,WEDNESDAY,5
3110038,KOREAN_FOOD,THURSDAY,4
3110038,KOREAN_FOOD,FRIDAY,3
3110038,KOREAN_FOOD,SATURDAY,-6
3110038,KOREAN_FOOD,SUNDAY,-6
3110038,JAPANESE_FOOD,MONDAY,1
3110038,JAPANESE_FOOD,TUESDAY,2
3110038,JAPANESE_FOOD,WEDNESDAY,3
3110038,JAPANESE_FOOD,THURSDAY,2
3110038,JAPANESE_FOOD,FRIDAY,2
3110038,JAPANESE_FOOD,SATURDAY,-6
3110038,JAPANESE_FOOD,SUNDAY,-5
3110038,BUNSIK,MONDAY,2
3110038,BUNSIK,TUESDAY,3
3110038,BUNSIK,WEDNESDAY,4
3110038,BUNSIK,THURSDAY,4
3110038,BUNSIK,FRIDAY,4
3110038,BUNSIK,SATURDAY,-6
3110038,BUNSIK,SUNDAY,-6
3110038,CAFE_BEVERAGE,MONDAY,4
3110038,CAFE_BEVERAGE,TUESDAY,5
3110038,CAFE_BEVERAGE,WEDNESDAY,6
3110038,CAFE_BEVERAGE,THURSDAY,6
3110038,CAFE_BEVERAGE,FRIDAY,5
3110038,CAFE_BEVERAGE,SATURDAY,-6
3110038,CAFE_BEVERAGE,SUNDAY,-6
3110039,KOREAN_FOOD,MONDAY,6
3110039,KOREAN_FOOD,TUESDAY,6
3110039,KOREAN_FOOD,WEDNESDAY,6
3110039,KOREAN_FOOD,THURSDAY,6
3110039,KOREAN_FOOD,FRIDAY,4
3110039,KOREAN_FOOD,SATURDAY,-6
3110039,KOREAN_FOOD,SUNDAY,-6
3110040,KOREAN_FOOD,MONDAY,6
3110040,KOREAN_FOOD,TUESDAY,6
3110040,KOREAN_FOOD,WEDNESDAY,6
3110040,KOREAN_FOOD,THURSDAY,6
3110040,KOREAN_FOOD,FRIDAY,4
3110040,KOREAN_FOOD,SATURDAY,-6
3110040,KOREAN_FOOD,SUNDAY,-6
3110040,CAFE_BEVERAGE,MONDAY,6
3110040,CAFE_BEVERAGE,TUESDAY,6
3110040,CAFE_BEVERAGE,WEDNESDAY,6
3110040,CAFE_BEVERAGE,THURSDAY,6
3110040,CAFE_BEVERAGE,FRIDAY,6
3110040,CAFE_BEVERAGE,SATURDAY,-6
3110040,CAFE_BEVERAGE,SUNDAY,-6
3110041,KOREAN_FOOD,MONDAY,0
3110041,KOREAN_FOOD,TUESDAY,0
3110041,KOREAN_FOOD,WEDNESDAY,1
3110041,KOREAN_FOOD,THURSDAY,1
3110041,KOREAN_FOOD,FRIDAY,1
3110041,KOREAN_FOOD,SATURDAY,3
3110041,KOREAN_FOOD,SUNDAY,-5
3110041,WESTERN_FOOD,MONDAY,-4
3110041,WESTERN_FOOD,TUESDAY,-6
3110041,WESTERN_FOOD,WEDNESDAY,-4
3110041,WESTERN_FOOD,THURSDAY,-5
3110041,WESTERN_FOOD,FRIDAY,-3
3110041,WESTERN_FOOD,SATURDAY,6
3110041,WESTERN_FOOD,SUNDAY,6
3110041,CAFE_BEVERAGE,MONDAY,0
3110041,CAFE_BEVERAGE,TUESDAY,0
3110041,CAFE_BEVERAGE,WEDNESDAY,0
3110041,CAFE_BEVERAGE,THURSDAY,1
3110041,CAFE_BEVERAGE,FRIDAY,2
3110041,CAFE_BEVERAGE,SATURDAY,1
3110041,CAFE_BEVERAGE,SUNDAY,-4
3110042,KOREAN_FOOD,MONDAY,6
3110042,KOREAN_FOOD,TUESDAY,6
3110042,KOREAN_FOOD,WEDNESDAY,6
3110042,KOREAN_FOOD,THURSDAY,6
3110042,KOREAN_FOOD,FRIDAY,6
3110042,KOREAN_FOOD,SATURDAY,-6
3110042,KOREAN_FOOD,SUNDAY,-6
3110043,KOREAN_FOOD,MONDAY,6
3110043,KOREAN_FOOD,TUESDAY,6
3110043,KOREAN_FOOD,WEDNESDAY,6
3110043,KOREAN_FOOD,THURSDAY,6
3110043,KOREAN_FOOD,FRIDAY,6
3110043,KOREAN_FOOD,SATURDAY,-6
3110043,KOREAN_FOOD,SUNDAY,-6
3110043,BUNSIK,MONDAY,4
3110043,BUNSIK,TUESDAY,2
3110043,BUNSIK,WEDNESDAY,4
3110043,BUNSIK,THURSDAY,4
3110043,BUNSIK,FRIDAY,2
3110043,BUNSIK,SATURDAY,-6
3110043,BUNSIK,SUNDAY,-6
3110043,CAFE_BEVERAGE,MONDAY,3
3110043,CAFE_BEVERAGE,TUESDAY,3
3110043,CAFE_BEVERAGE,WEDNESDAY,4
3110043,CAFE_BEVERAGE,THURSDAY,5
3110043,CAFE_BEVERAGE,FRIDAY,2
3110043,CAFE_BEVERAGE,SATURDAY,-6
3110043,CAFE_BEVERAGE,SUNDAY,-6
3110044,KOREAN_FOOD,MONDAY,5
3110044,KOREAN_FOOD,TUESDAY,6
3110044,KOREAN_FOOD,WEDNESDAY,4
3110044,KOREAN_FOOD,THURSDAY,5
3110044,KOREAN_FOOD,FRIDAY,4
3110044,KOREAN_FOOD,SATURDAY,-6
3110044,KOREAN_FOOD,SUNDAY,-6
3110045,KOREAN_FOOD,MONDAY,3
3110045,KOREAN_FOOD,TUESDAY,4
3110045,KOREAN_FOOD,WEDNESDAY,4
3110045,KOREAN_FOOD,THURSDAY,5
3110045,KOREAN_FOOD,FRIDAY,4
3110045,KOREAN_FOOD,SATURDAY,-6
3110045,KOREAN_FOOD,SUNDAY,-6
3110045,JAPANESE_FOOD,MONDAY,0
3110045,JAPANESE_FOOD,TUESDAY,3
3110045,JAPANESE_FOOD,WEDNESDAY,4
3110045,JAPANESE_FOOD,THURSDAY,5
3110045,JAPANESE_FOOD,FRIDAY,6
3110045,JAPANESE_FOOD,SATURDAY,-5
3110045,JAPANESE_FOOD,SUNDAY,-6
3110045,BUNSIK,MONDAY,-2
3110045,BUNSIK,TUESDAY,4
3110045,BUNSIK,WEDNESDAY,5
3110045,BUNSIK,THURSDAY,4
3110045,BUNSIK,FRIDAY,5
3110045,BUNSIK,SATURDAY,-6
3110045,BUNSIK,SUNDAY,-6
3110048,KOREAN_FOOD,MONDAY,1
3110048,KOREAN_FOOD,TUESDAY,-2
3110048,KOREAN_FOOD,WEDNESDAY,1
3110048,KOREAN_FOOD,THURSDAY,2
3110048,KOREAN_FOOD,FRIDAY,1
3110048,KOREAN_FOOD,SATURDAY,-1
3110048,KOREAN_FOOD,SUNDAY,-3
3110049,KOREAN_FOOD,MONDAY,0
3110049,KOREAN_FOOD,TUESDAY,0
3110049,KOREAN_FOOD,WEDNESDAY,1
3110049,KOREAN_FOOD,THURSDAY,1
3110049,KOREAN_FOOD,FRIDAY,4
3110049,KOREAN_FOOD,SATURDAY,0
3110049,KOREAN_FOOD,SUNDAY,-5
3110049,CAFE_BEVERAGE,MONDAY,-2
3110049,CAFE_BEVERAGE,TUESDAY,0
3110049,CAFE_BEVERAGE,WEDNESDAY,1
3110049,CAFE_BEVERAGE,THURSDAY,1
3110049,CAFE_BEVERAGE,FRIDAY,2
3110049,CAFE_BEVERAGE,SATURDAY,0
3110049,CAFE_BEVERAGE,SUNDAY,-3
3110050,KOREAN_FOOD,MONDAY,1
3110050,KOREAN_FOOD,TUESDAY,1
3110050,KOREAN_FOOD,WEDNESDAY,2
3110050,KOREAN_FOOD,THURSDAY,1
3110050,KOREAN_FOOD,FRIDAY,4
3110050,KOREAN_FOOD,SATURDAY,-6
3110050,KOREAN_FOOD,SUNDAY,3
3110051,KOREAN_FOOD,MONDAY,3
3110051,KOREAN_FOOD,TUESDAY,3
3110051,KOREAN_FOOD,WEDNESDAY,5
3110051,KOREAN_FOOD,THURSDAY,6
3110051,KOREAN_FOOD,FRIDAY,5
3110051,KOREAN_FOOD,SATURDAY,-4
3110051,KOREAN_FOOD,SUNDAY,-6
3110052,KOREAN_FOOD,MONDAY,2
3110052,KOREAN_FOOD,TUESDAY,1
3110052,KOREAN_FOOD,WEDNESDAY,2
3110052,KOREAN_FOOD,THURSDAY,2
3110052,KOREAN_FOOD,FRIDAY,3
3110052,KOREAN_FOOD,SATURDAY,-3
3110052,KOREAN_FOOD,SUNDAY,-6
3110052,BUNSIK,MONDAY,2
3110052,BUNSIK,TUESDAY,3
3110052,BUNSIK,WEDNESDAY,4
3110052,BUNSIK,THURSDAY,5
3110052,BUNSIK,FRIDAY,5
3110052,BUNSIK,SATURDAY,-6
3110052,BUNSIK,SUNDAY,-6
3110053,KOREAN_FOOD,MONDAY,2
3110053,KOREAN_FOOD,TUESDAY,3
3110053,KOREAN_FOOD,WEDNESDAY,3
3110053,KOREAN_FOOD,THURSDAY,3
3110053,KOREAN_FOOD,FRIDAY,6
3110053,KOREAN_FOOD,SATURDAY,-3
3110053,KOREAN_FOOD,SUNDAY,-6
3110053,CHINESE_FOOD,MONDAY,-6
3110053,CHINESE_FOOD,TUESDAY,1
3110053,CHINESE_FOOD,WEDNESDAY,3
3110053,CHINESE_FOOD,THURSDAY,3
3110053,CHINESE_FOOD,FRIDAY,5
3110053,CHINESE_FOOD,SATURDAY,6
3110053,CHINESE_FOOD,SUNDAY,-6
3110053,BAKERY,MONDAY,1
3110053,BAKERY,TUESDAY,0
3110053,BAKERY,WEDNESDAY,1
3110053,BAKERY,THURSDAY,2
3110053,BAKERY,FRIDAY,2
3110053,BAKERY,SATURDAY,-1
3110053,BAKERY,SUNDAY,-5
3110054,KOREAN_FOOD,MONDAY,3
3110054,KOREAN_FOOD,TUESDAY,1
3110054,KOREAN_FOOD,WEDNESDAY,3
3110054,KOREAN_FOOD,THURSDAY,3
3110054,KOREAN_FOOD,FRIDAY,5
3110054,KOREAN_FOOD,SATURDAY,-6
3110054,KOREAN_FOOD,SUNDAY,-6
3110054,FAST_FOOD,MONDAY,-6
3110054,FAST_FOOD,TUESDAY,-5
3110054,FAST_FOOD,WEDNESDAY,-4
3110054,FAST_FOOD,THURSDAY,6
3110054,FAST_FOOD,FRIDAY,5
3110054,FAST_FOOD,SATURDAY,-1
3110054,FAST_FOOD,SUNDAY,2
3110054,CAFE_BEVERAGE,MONDAY,0
3110054,CAFE_BEVERAGE,TUESDAY,-1
3110054,CAFE_BEVERAGE,WEDNESDAY,0
3110054,CAFE_BEVERAGE,THURSDAY,1
3110054,CAFE_BEVERAGE,FRIDAY,2
3110054,CAFE_BEVERAGE,SATURDAY,-1
3110054,CAFE_BEVERAGE,SUNDAY,-1
3110055,KOREAN_FOOD,MONDAY,-2
3110055,KOREAN_FOOD,TUESDAY,-4
3110055,KOREAN_FOOD,WEDNESDAY,-3
3110055,KOREAN_FOOD,THURSDAY,-4
3110055,KOREAN_FOOD,FRIDAY,-2
3110055,KOREAN_FOOD,SATURDAY,5
3110055,KOREAN_FOOD,SUNDAY,6
3110056,KOREAN_FOOD,MONDAY,-4
3110056,KOREAN_FOOD,TUESDAY,-1
3110056,KOREAN_FOOD,WEDNESDAY,0
3110056,KOREAN_FOOD,THURSDAY,0
3110056,KOREAN_FOOD,FRIDAY,5
3110056,KOREAN_FOOD,SATURDAY,5
3110056,KOREAN_FOOD,SUNDAY,-4
3110056,CAFE_BEVERAGE,MONDAY,-2
3110056,CAFE_BEVERAGE,TUESDAY,-1
3110056,CAFE_BEVERAGE,WEDNESDAY,0
3110056,CAFE_BEVERAGE,THURSDAY,-1
3110056,CAFE_BEVERAGE,FRIDAY,2
3110056,CAFE_BEVERAGE,SATURDAY,1
3110056,CAFE_BEVERAGE,SUNDAY,0
3110057,KOREAN_FOOD,MONDAY,-3
3110057,KOREAN_FOOD,TUESDAY,-2
3110057,KOREAN_FOOD,WEDNESDAY,-1
3110057,KOREAN_FOOD,THURSDAY,-1
3110057,KOREAN_FOOD,FRIDAY,3
3110057,KOREAN_FOOD,SATURDAY,5
3110057,KOREAN_FOOD,SUNDAY,-1
3110057,BUNSIK,MONDAY,4
3110057,BUNSIK,TUESDAY,3
3110057,BUNSIK,WEDNESDAY,1
3110057,BUNSIK,THURSDAY,-6
3110057,BUNSIK,FRIDAY,4
3110057,BUNSIK,SATURDAY,0
3110057,BUNSIK,SUNDAY,-4
3110058,KOREAN_FOOD,MONDAY,5
3110058,KOREAN_FOOD,TUESDAY,5
3110058,KOREAN_FOOD,WEDNESDAY,4
3110058,KOREAN_FOOD,THURSDAY,4
3110058,KOREAN_FOOD,FRIDAY,4
3110058,KOREAN_FOOD,SATURDAY,-6
3110058,KOREAN_FOOD,SUNDAY,-6
3110058,CAFE_BEVERAGE,MONDAY,2
3110058,CAFE_BEVERAGE,TUESDAY,3
3110058,CAFE_BEVERAGE,WEDNESDAY,4
3110058,CAFE_BEVERAGE,THURSDAY,4
3110058,CAFE_BEVERAGE,FRIDAY,5
3110058,CAFE_BEVERAGE,SATURDAY,-6
3110058,CAFE_BEVERAGE,SUNDAY,-6
3110059,KOREAN_FOOD,MONDAY,5
3110059,KOREAN_FOOD,TUESDAY,5
3110059,KOREAN_FOOD,WEDNESDAY,3
3110059,KOREAN_FOOD,THURSDAY,5
3110059,KOREAN_FOOD,FRIDAY,3
3110059,KOREAN_FOOD,SATURDAY,-6
3110059,KOREAN_FOOD,SUNDAY,-6
3110059,CAFE_BEVERAGE,MONDAY,-5
3110059,CAFE_BEVERAGE,TUESDAY,-3
3110059,CAFE_BEVERAGE,WEDNESDAY,-2
3110059,CAFE_BEVERAGE,THURSDAY,-2
3110059,CAFE_BEVERAGE,FRIDAY,-1
3110059,CAFE_BEVERAGE,SATURDAY,5
3110059,CAFE_BEVERAGE,SUNDAY,6
3110060,KOREAN_FOOD,MONDAY,-1
3110060,KOREAN_FOOD,TUESDAY,3
3110060,KOREAN_FOOD,WEDNESDAY,1
3110060,KOREAN_FOOD,THURSDAY,3
3110060,KOREAN_FOOD,FRIDAY,6
3110060,KOREAN_FOOD,SATURDAY,-3
3110060,KOREAN_FOOD,SUNDAY,-6
3110060,CHICKEN,MONDAY,-6
3110060,CHICKEN,TUESDAY,-6
3110060,CHICKEN,WEDNESDAY,-3
3110060,CHICKEN,THURSDAY,-1
3110060,CHICKEN,FRIDAY,5
3110060,CHICKEN,SATURDAY,6
3110060,CHICKEN,SUNDAY,6
3110060,CAFE_BEVERAGE,MONDAY,-3
3110060,CAFE_BEVERAGE,TUESDAY,-3
3110060,CAFE_BEVERAGE,WEDNESDAY,2
3110060,CAFE_BEVERAGE,THURSDAY,2
3110060,CAFE_BEVERAGE,FRIDAY,4
3110060,CAFE_BEVERAGE,SATURDAY,2
3110060,CAFE_BEVERAGE,SUNDAY,-4
3110061,KOREAN_FOOD,MONDAY,-6
3110061,KOREAN_FOOD,TUESDAY,0
3110061,KOREAN_FOOD,WEDNESDAY,2
3110061,KOREAN_FOOD,THURSDAY,1
3110061,KOREAN_FOOD,FRIDAY,2
3110061,KOREAN_FOOD,SATURDAY,4
3110061,KOREAN_FOOD,SUNDAY,-1
3110061,CAFE_BEVERAGE,MONDAY,-3
3110061,CAFE_BEVERAGE,TUESDAY,0
3110061,CAFE_BEVERAGE,WEDNESDAY,0
3110061,CAFE_BEVERAGE,THURSDAY,1
3110061,CAFE_BEVERAGE,FRIDAY,0
3110061,CAFE_BEVERAGE,SATURDAY,2
3110061,CAFE_BEVERAGE,SUNDAY,0
3110062,KOREAN_FOOD,MONDAY,-1
3110062,KOREAN_FOOD,TUESDAY,0
3110062,KOREAN_FOOD,WEDNESDAY,1
3110062,KOREAN_FOOD,THURSDAY,1
3110062,KOREAN_FOOD,FRIDAY,2
3110062,KOREAN_FOOD,SATURDAY,0
3110062,KOREAN_FOOD,SUNDAY,-3
3110062,WESTERN_FOOD,MONDAY,-6
3110062,WESTERN_FOOD,TUESDAY,-3
3110062,WESTERN_FOOD,WEDNESDAY,0
3110062,WESTERN_FOOD,THURSDAY,0
3110062,WESTERN_FOOD,FRIDAY,3
3110062,WESTERN_FOOD,SATURDAY,5
3110062,WESTERN_FOOD,SUNDAY,2
